2021-03-18 15:56:47	22.9375   52.0000
2021-03-18 15:56:47	22.9375   52.0000
2021-03-18 15:56:47	22.9375   51.7500
2021-03-18 15:56:48	22.9375   51.7500
2021-03-18 15:56:48	22.9375   51.7500
2021-03-18 15:56:48	22.9375   51.7500
2021-03-18 15:56:48	22.9375   51.7500
2021-03-18 15:56:48	22.9375   51.7500
2021-03-18 15:56:48	22.9375   51.7500
2021-03-18 15:56:48	22.9375   52.0000
2021-03-18 15:56:48	22.9375   52.0000
2021-03-18 15:56:48	22.9375   51.7500
2021-03-18 15:56:48	22.9375   51.7500
2021-03-18 15:56:48	22.9375   51.7500
2021-03-18 15:56:48	22.9375   51.7500
2021-03-18 15:56:48	22.9375   51.7500
2021-03-18 15:56:48	22.9375   51.7500
2021-03-18 15:56:48	22.9375   51.7500
2021-03-18 15:56:48	22.9375   51.7500
2021-03-18 15:56:48	22.9375   51.7500
2021-03-18 15:56:48	22.9375   51.7500
2021-03-18 15:56:48	22.9375   51.7500
2021-03-18 15:56:48	22.9375   51.7500
2021-03-18 15:56:48	22.9375   51.7500
2021-03-18 15:56:48	22.9375   51.7500
2021-03-18 15:56:48	22.9375   51.7500
2021-03-18 15:56:48	22.9375   51.7500
2021-03-18 15:56:48	22.9375   51.7500
2021-03-18 15:56:48	22.9375   51.7500
2021-03-18 15:56:48	22.9375   51.7500
2021-03-18 15:56:48	22.9375   51.7500
2021-03-18 15:56:48	22.9375   51.7500
2021-03-18 15:56:49	22.9375   51.7500
2021-03-18 15:56:49	22.9375   51.7500
2021-03-18 15:56:49	22.9375   51.7500
2021-03-18 15:56:49	22.9375   51.7500
2021-03-18 15:56:49	22.9375   51.7500
2021-03-18 15:56:49	22.9375   51.7500
2021-03-18 15:56:49	22.9375   51.7500
2021-03-18 15:56:49	22.9375   51.7500
2021-03-18 15:56:49	22.9375   51.7500
2021-03-18 15:56:49	22.9375   51.7500
2021-03-18 15:56:49	22.9375   51.7500
2021-03-18 15:56:49	22.9375   51.7500
2021-03-18 15:56:49	22.9375   51.7500
2021-03-18 15:56:49	22.9375   51.7500
2021-03-18 15:56:49	22.9375   51.7500
2021-03-18 15:56:49	22.9375   51.7500
2021-03-18 15:56:49	22.9375   51.7500
2021-03-18 15:56:49	22.9375   51.7500
2021-03-18 15:56:49	22.9375   51.7500
2021-03-18 15:56:49	22.9375   51.7500
2021-03-18 15:56:49	22.9375   51.7500
2021-03-18 15:56:49	22.9375   51.7500
2021-03-18 15:56:49	22.9375   51.7500
2021-03-18 15:56:49	22.9375   51.7500
2021-03-18 15:56:49	22.9375   51.7500
2021-03-18 15:56:49	22.9375   51.7500
2021-03-18 15:56:49	22.9375   51.7500
2021-03-18 15:56:49	22.9375   51.7500
2021-03-18 15:56:49	22.9375   51.7500
2021-03-18 15:56:50	22.9375   51.7500
2021-03-18 15:56:50	22.9375   51.7500
2021-03-18 15:56:50	22.9375   51.7500
2021-03-18 15:56:50	22.9375   51.7500
2021-03-18 15:56:50	22.9375   51.7500
2021-03-18 15:56:50	22.9375   51.7500
2021-03-18 15:56:50	22.9375   51.7500
2021-03-18 15:56:50	22.9375   51.7500
2021-03-18 15:56:50	22.9375   51.7500
2021-03-18 15:56:50	22.9375   51.7500
2021-03-18 15:56:50	22.9375   51.7500
2021-03-18 15:56:50	22.9375   51.7500
2021-03-18 15:56:50	22.9375   51.7500
2021-03-18 15:56:50	22.9375   51.7500
2021-03-18 15:56:50	22.9375   51.7500
2021-03-18 15:56:50	22.9375   51.7500
2021-03-18 15:56:50	22.9375   51.7500
2021-03-18 15:56:50	22.9375   51.7500
2021-03-18 15:56:50	22.9375   51.7500
2021-03-18 15:56:50	22.9375   51.7500
2021-03-18 15:56:50	22.9375   51.7500
2021-03-18 15:56:50	22.9375   51.7500
2021-03-18 15:56:50	22.9375   51.7500
2021-03-18 15:56:50	22.9375   51.7500
2021-03-18 15:56:50	22.9375   51.7500
2021-03-18 15:56:50	22.9375   51.7500
2021-03-18 15:56:50	22.9375   51.7500
2021-03-18 15:56:50	22.9375   51.7500
2021-03-18 15:56:50	22.9375   51.7500
2021-03-18 15:56:51	22.9375   52.0000
2021-03-18 15:56:51	22.9375   52.0000
2021-03-18 15:56:51	22.9375   52.0000
2021-03-18 15:56:51	22.9375   52.0000
2021-03-18 15:56:51	22.9375   52.0000
2021-03-18 15:56:51	22.9375   52.0000
2021-03-18 15:56:51	22.9375   52.0000
2021-03-18 15:56:51	22.9375   52.0000
2021-03-18 15:56:51	22.9375   52.0000
2021-03-18 15:56:51	22.9375   52.0000
2021-03-18 15:56:51	22.9375   52.0000
2021-03-18 15:56:51	22.9375   52.0000
2021-03-18 15:56:51	22.9375   52.0000
2021-03-18 15:56:51	22.9375   52.0000
2021-03-18 15:56:51	22.9375   52.0000
2021-03-18 15:56:51	22.9375   52.0000
2021-03-18 15:56:51	22.9375   52.0000
2021-03-18 15:56:51	22.9375   52.0000
2021-03-18 15:56:51	22.9375   52.0000
2021-03-18 15:56:51	22.9375   52.0000
2021-03-18 15:56:51	22.9375   52.0000
2021-03-18 15:56:51	22.9375   52.0000
2021-03-18 15:56:51	22.9375   52.0000
2021-03-18 15:56:51	22.9375   52.0000
2021-03-18 15:56:51	22.9375   52.0000
2021-03-18 15:56:51	22.9375   52.0000
2021-03-18 15:56:51	22.9375   52.0000
2021-03-18 15:56:51	22.9375   52.0000
2021-03-18 15:56:51	22.9375   52.0000
2021-03-18 15:56:52	22.9375   52.0000
2021-03-18 15:56:52	22.9375   52.0000
2021-03-18 15:56:52	22.9375   52.0000
2021-03-18 15:56:52	22.9375   52.0000
2021-03-18 15:56:52	22.9375   52.0000
2021-03-18 15:56:52	22.9375   52.0000
2021-03-18 15:56:52	22.9375   52.0000
2021-03-18 15:56:52	22.9375   52.0000
2021-03-18 15:56:52	22.9375   52.0000
2021-03-18 15:56:52	22.9375   52.0000
2021-03-18 15:56:52	22.9375   52.0000
2021-03-18 15:56:52	22.9375   52.2500
2021-03-18 15:56:52	22.9375   52.2500
2021-03-18 15:56:52	22.9375   52.2500
2021-03-18 15:56:52	22.9375   52.2500
2021-03-18 15:56:52	22.9375   52.0000
2021-03-18 15:56:52	22.9375   52.0000
2021-03-18 15:56:52	22.9375   52.2500
2021-03-18 15:56:52	22.9375   52.2500
2021-03-18 15:56:52	22.9375   52.0000
2021-03-18 15:56:52	22.9375   52.0000
2021-03-18 15:56:52	22.9375   52.0000
2021-03-18 15:56:52	22.9375   52.0000
2021-03-18 15:56:52	22.9375   52.0000
2021-03-18 15:56:52	22.9375   51.7500
2021-03-18 15:56:52	22.9375   51.7500
2021-03-18 15:56:52	22.9375   51.7500
2021-03-18 15:56:52	22.9375   51.7500
2021-03-18 15:56:52	22.9375   51.5000
2021-03-18 15:56:52	22.9375   51.5000
2021-03-18 15:56:53	22.9375   51.2500
2021-03-18 15:56:53	22.9375   51.2500
2021-03-18 15:56:53	22.9375   51.0000
2021-03-18 15:56:53	22.9375   51.0000
2021-03-18 15:56:53	22.9375   51.0000
2021-03-18 15:56:53	22.9375   50.2500
2021-03-18 15:56:53	22.9375   50.2500
2021-03-18 15:56:53	22.9375   49.7500
2021-03-18 15:56:53	22.9375   49.7500
2021-03-18 15:56:53	22.8750   49.2500
2021-03-18 15:56:53	22.8750   49.2500
2021-03-18 15:56:53	22.9375   48.7500
2021-03-18 15:56:53	22.9375   48.7500
2021-03-18 15:56:53	22.9375   48.5000
2021-03-18 15:56:53	22.9375   48.5000
2021-03-18 15:56:53	22.9375   48.5000
2021-03-18 15:56:53	22.9375   48.2500
2021-03-18 15:56:53	22.9375   48.2500
2021-03-18 15:56:53	22.9375   48.2500
2021-03-18 15:56:53	22.9375   48.2500
2021-03-18 15:56:53	22.9375   48.0000
2021-03-18 15:56:53	22.9375   48.0000
2021-03-18 15:56:53	22.9375   47.7500
2021-03-18 15:56:53	22.9375   47.7500
2021-03-18 15:56:53	22.9375   47.7500
2021-03-18 15:56:53	22.9375   47.7500
2021-03-18 15:56:53	22.9375   47.7500
2021-03-18 15:56:53	22.9375   47.7500
2021-03-18 15:56:53	22.9375   47.7500
2021-03-18 15:56:53	22.9375   47.5000
2021-03-18 15:56:53	22.9375   47.5000
2021-03-18 15:56:53	22.9375   47.5000
2021-03-18 15:56:54	22.9375   47.5000
2021-03-18 15:56:54	22.9375   47.5000
2021-03-18 15:56:54	22.9375   47.5000
2021-03-18 15:56:54	22.9375   47.5000
2021-03-18 15:56:54	22.9375   47.5000
2021-03-18 15:56:54	22.9375   47.5000
2021-03-18 15:56:54	22.9375   47.5000
2021-03-18 15:56:54	22.9375   47.5000
2021-03-18 15:56:54	22.9375   47.2500
2021-03-18 15:56:54	22.9375   47.2500
2021-03-18 15:56:54	22.9375   47.5000
2021-03-18 15:56:54	22.9375   47.5000
2021-03-18 15:56:54	22.9375   47.5000
2021-03-18 15:56:54	22.9375   47.5000
2021-03-18 15:56:54	22.9375   47.5000
2021-03-18 15:56:54	22.9375   47.5000
2021-03-18 15:56:54	22.9375   47.5000
2021-03-18 15:56:54	22.9375   47.5000
2021-03-18 15:56:54	22.9375   47.5000
2021-03-18 15:56:54	22.9375   47.5000
2021-03-18 15:56:54	22.9375   47.5000
2021-03-18 15:56:54	22.9375   47.7500
2021-03-18 15:56:54	22.9375   47.7500
2021-03-18 15:56:54	22.9375   47.7500
2021-03-18 15:56:54	22.9375   47.7500
2021-03-18 15:56:54	22.9375   47.7500
2021-03-18 15:56:54	22.9375   47.7500
2021-03-18 15:56:54	22.9375   47.7500
2021-03-18 15:56:54	22.8750   47.7500
2021-03-18 15:56:55	22.8750   47.7500
2021-03-18 15:56:55	22.9375   47.7500
2021-03-18 15:56:55	22.9375   47.7500
2021-03-18 15:56:55	22.9375   47.7500
2021-03-18 15:56:55	22.9375   47.7500
2021-03-18 15:56:55	22.9375   47.7500
2021-03-18 15:56:55	22.9375   47.7500
2021-03-18 15:56:55	22.9375   47.5000
2021-03-18 15:56:55	22.9375   47.5000
2021-03-18 15:56:55	22.9375   47.5000
2021-03-18 15:56:55	22.9375   47.5000
2021-03-18 15:56:55	22.9375   47.5000
2021-03-18 15:56:55	22.9375   47.2500
2021-03-18 15:56:55	22.9375   47.2500
2021-03-18 15:56:55	22.9375   47.0000
2021-03-18 15:56:55	22.9375   47.0000
2021-03-18 15:56:55	22.9375   46.5000
2021-03-18 15:56:55	22.9375   46.5000
2021-03-18 15:56:55	22.9375   46.2500
2021-03-18 15:56:55	22.9375   46.2500
2021-03-18 15:56:55	22.9375   46.0000
2021-03-18 15:56:55	22.9375   46.0000
2021-03-18 15:56:55	22.9375   46.0000
2021-03-18 15:56:55	22.8750   45.5000
2021-03-18 15:56:55	22.8750   45.5000
2021-03-18 15:56:55	22.9375   45.2500
2021-03-18 15:56:55	22.9375   45.2500
2021-03-18 15:56:55	22.9375   45.2500
2021-03-18 15:56:55	22.9375   45.2500
2021-03-18 15:56:56	22.8750   45.0000
2021-03-18 15:56:56	22.8750   45.0000
2021-03-18 15:56:56	22.9375   45.0000
2021-03-18 15:56:56	22.9375   45.0000
2021-03-18 15:56:56	22.9375   45.0000
2021-03-18 15:56:56	22.9375   44.7500
2021-03-18 15:56:56	22.9375   44.7500
2021-03-18 15:56:56	22.8750   44.7500
2021-03-18 15:56:56	22.8750   44.7500
2021-03-18 15:56:56	22.9375   44.7500
2021-03-18 15:56:56	22.9375   44.7500
2021-03-18 15:56:56	22.9375   44.7500
