2021-03-18 17:02:19	23.5625   85.2500
2021-03-18 17:02:19	23.5625   85.2500
2021-03-18 17:02:19	23.6250   85.5000
2021-03-18 17:02:19	23.6250   85.5000
2021-03-18 17:02:19	23.5625   85.2500
2021-03-18 17:02:19	23.5625   85.2500
2021-03-18 17:02:20	23.6250   85.2500
2021-03-18 17:02:20	23.6250   85.2500
2021-03-18 17:02:20	23.5625   85.2500
2021-03-18 17:02:20	23.5625   85.2500
2021-03-18 17:02:20	23.5625   85.2500
2021-03-18 17:02:20	23.6250   85.2500
2021-03-18 17:02:20	23.6250   85.2500
2021-03-18 17:02:20	23.5625   85.2500
2021-03-18 17:02:20	23.5625   85.2500
2021-03-18 17:02:20	23.5625   85.2500
2021-03-18 17:02:20	23.5625   85.2500
2021-03-18 17:02:20	23.5625   85.2500
2021-03-18 17:02:20	23.5625   85.2500
2021-03-18 17:02:20	23.6250   85.2500
2021-03-18 17:02:20	23.6250   85.2500
2021-03-18 17:02:20	23.6250   85.2500
2021-03-18 17:02:20	23.5625   85.0000
2021-03-18 17:02:20	23.5625   85.0000
2021-03-18 17:02:20	23.5625   85.2500
2021-03-18 17:02:20	23.5625   85.2500
2021-03-18 17:02:20	23.5625   85.0000
2021-03-18 17:02:20	23.5625   85.0000
2021-03-18 17:02:20	23.5625   85.2500
2021-03-18 17:02:20	23.5625   85.2500
2021-03-18 17:02:20	23.5625   85.2500
2021-03-18 17:02:20	23.5625   85.2500
2021-03-18 17:02:20	23.5625   85.2500
2021-03-18 17:02:20	23.5625   85.2500
2021-03-18 17:02:20	23.5625   85.2500
2021-03-18 17:02:21	23.6250   85.2500
2021-03-18 17:02:21	23.6250   85.2500
2021-03-18 17:02:21	23.6250   85.2500
2021-03-18 17:02:21	23.6250   85.2500
2021-03-18 17:02:21	23.6250   85.0000
2021-03-18 17:02:21	23.6250   85.0000
2021-03-18 17:02:21	23.6250   85.0000
2021-03-18 17:02:21	23.6250   85.0000
2021-03-18 17:02:21	23.6250   85.0000
2021-03-18 17:02:21	23.6250   85.0000
2021-03-18 17:02:21	23.6250   85.0000
2021-03-18 17:02:21	23.5625   85.0000
2021-03-18 17:02:21	23.5625   85.0000
2021-03-18 17:02:21	23.6250   85.0000
2021-03-18 17:02:21	23.6250   85.0000
2021-03-18 17:02:21	23.5625   85.0000
2021-03-18 17:02:21	23.5625   85.0000
2021-03-18 17:02:21	23.5625   85.0000
2021-03-18 17:02:21	23.5625   85.0000
2021-03-18 17:02:21	23.6250   85.0000
2021-03-18 17:02:21	23.6250   85.0000
2021-03-18 17:02:21	23.6250   85.0000
2021-03-18 17:02:21	23.5625   84.7500
2021-03-18 17:02:21	23.5625   84.7500
2021-03-18 17:02:21	23.5625   84.7500
2021-03-18 17:02:21	23.5625   84.7500
2021-03-18 17:02:21	23.5625   84.7500
2021-03-18 17:02:21	23.5625   84.7500
2021-03-18 17:02:21	23.6250   84.7500
2021-03-18 17:02:22	23.6250   84.7500
2021-03-18 17:02:22	23.5625   84.7500
2021-03-18 17:02:22	23.5625   84.7500
2021-03-18 17:02:22	23.5625   84.7500
2021-03-18 17:02:22	23.5625   84.7500
2021-03-18 17:02:22	23.5625   84.7500
2021-03-18 17:02:22	23.5625   84.7500
2021-03-18 17:02:22	23.5625   84.7500
2021-03-18 17:02:22	23.6250   85.0000
2021-03-18 17:02:22	23.6250   85.0000
2021-03-18 17:02:22	23.5625   84.7500
2021-03-18 17:02:22	23.5625   84.7500
2021-03-18 17:02:22	23.5625   84.7500
2021-03-18 17:02:22	23.5625   84.7500
2021-03-18 17:02:22	23.5625   84.7500
2021-03-18 17:02:22	23.5625   84.7500
2021-03-18 17:02:22	23.5625   84.7500
2021-03-18 17:02:22	23.5625   84.7500
2021-03-18 17:02:22	23.5625   84.7500
2021-03-18 17:02:22	23.6250   85.0000
2021-03-18 17:02:22	23.6250   85.0000
2021-03-18 17:02:22	23.6250   85.0000
2021-03-18 17:02:22	23.6250   85.0000
